Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__sensory perception of smell (GO:0007608),0.318778151839027,0.8772543980052471,0.6872586872586872,1.0,1.0,12/42,25.52%,OR5B12;OR8A1;OR5L1;OR6K6;OMP;OR9G4;OR2D2;OR52D1;OR8U3;OR6K2;OR5M8;OR8B12
prerank,GO_Biological_Process_2021__protein-DNA complex assembly (GO:0065004),0.3767022489310377,0.8767379235694328,0.6285714285714286,0.9930625341584246,1.0,4/20,10.45%,KAT6B;H2BC18;H2BC1;H3C1
prerank,Reactome_2022__Chromosome Maintenance R-HSA-73886,-0.3846254315554767,-0.873560226227461,0.6388308977035491,1.0,1.0,4/16,18.16%,H2AC20;RSF1;H2AC4;H2BC3
prerank,Reactome_2022__Immune System R-HSA-168256,0.2666624639438871,0.8722060329644834,0.8314176245210728,0.9963203705126682,1.0,20/126,12.28%,UBE2V1;REL;NFATC3;ASB6;TNFSF12;KPNA5;RAB24;IL10RB;MAPK10;RNASE8;RNF220;ALOX5;GUSB;CD59;PTPRJ;C5AR1;CDC26;AKT3;CD53;CCL5
prerank,Reactome_2022__Hemostasis R-HSA-109582,-0.31560141991564283,-0.8687725582882355,0.7040816326530612,1.0,1.0,8/40,18.22%,QSOX1;VCL;KIF21B;AKT1;DOCK2;ADRA2B;PIK3R5;ACTN4
prerank,GO_Molecular_Function_2021__metal ion binding (GO:0046872),0.377332768946701,0.8618228900076861,0.6744186046511628,1.0,1.0,9/18,25.76%,MELK;OPA1;PCDHB8;PLSCR3;ARSA;PITPNM1;ITPR2;NUCB1;SNN
prerank,GO_Molecular_Function_2021__sequence-specific DNA binding (GO:0043565),0.31363077079939433,0.8616042164534177,0.7292929292929293,1.0,1.0,10/42,16.74%,ATOH7;ZNF524;NFATC3;FOXD4;ZNF460;FOXC2;ZGPAT;FOXD3;USF1;MLX
prerank,GO_Biological_Process_2021__sensory perception of chemical stimulus (GO:0007606),0.3217921387444013,0.8596229568685638,0.7189292543021033,1.0,1.0,6/36,13.18%,OR5B12;OR8A1;OR5L1;C5AR1;OMP;OR9G4
prerank,KEGG_2021_Human__Shigellosis,0.3326596712861203,0.8589748251198382,0.722117202268431,0.9948335633267139,1.0,7/31,12.28%,UBE2V1;MAPK10;H3C4;H3C8;H3C1;AKT3;CCL5
prerank,Reactome_2022__Metabolism Of Proteins R-HSA-392499,-0.26341615003760466,-0.8564818311574138,0.8635437881873728,1.0,1.0,26/116,19.35%,QSOX1;H2AC20;FBXW12;PSMB8;SKP1;FOXL2;AXIN1;MRPL41;SEC24C;ADRM1;NCSTN;PTEN;ARF3;YOD1;PSMA5;H2AC4;MRPS34;SMC3;RPS7;JOSD2;H2BC3;RPL15;DERL2;VDAC2;VCPIP1;RPSA
prerank,"Reactome_2022__Cell Cycle, Mitotic R-HSA-69278",-0.3059639896626393,-0.8555083295300887,0.7561475409836066,1.0,1.0,10/44,18.16%,H2AC20;PSMB8;SKP1;CDC27;AKT1;CDK11B;PSMA5;H2AC4;SMC3;H2BC3
prerank,GO_Biological_Process_2021__positive regulation of cell migration (GO:0030335),0.39310499347611766,0.8552106213205775,0.6764091858037579,0.9958440484171694,1.0,2/15,12.28%,FAM89B;CCL5
prerank,GO_Cellular_Component_2021__endosome membrane (GO:0010008),-0.3411698450375864,-0.8489936884928482,0.7210216110019646,1.0,1.0,6/24,11.51%,CLTA;AP2A1;SNX1;ATP6AP1;NCSTN;ATP13A3
prerank,Reactome_2022__Cell Cycle R-HSA-1640170,-0.29496177745208285,-0.8466957226450958,0.7962962962962963,1.0,1.0,11/50,18.16%,H2AC20;PSMB8;SKP1;CDC27;AKT1;CDK11B;RSF1;PSMA5;H2AC4;SMC3;H2BC3
prerank,GO_Cellular_Component_2021__intracellular non-membrane-bounded organelle (GO:0043232),-0.28083757331630754,-0.8441476537429554,0.80083857442348,1.0,1.0,14/70,18.28%,TCIM;VCL;FHOD1;DBNL;CDC27;FAAP20;MOB1B;RPS18;TAOK2;SMC3;ARID5A;RPS7;RHOF;RPL15
prerank,Reactome_2022__Disease R-HSA-1643685,-0.2552948424895595,-0.8435701850388545,0.9141630901287554,1.0,1.0,20/134,14.84%,CLTA;TRIP11;H2AC20;PSMB8;SKP1;VCL;B3GAT3;AP2A1;TAF6;MAP4K2;AXIN1;CDC27;SEC24C;AKT1;NCSTN;PTEN;BRAF;DOCK2;PSMA5;H2AC4
prerank,Reactome_2022__Metabolism Of Amino Acids And Derivatives R-HSA-71291,-0.34796862769952736,-0.8418321469385757,0.7069672131147541,1.0,1.0,5/21,19.35%,PSMB8;PSMA5;RPS7;RPL15;RPSA
prerank,Reactome_2022__DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,0.3715526958187172,0.8361679639232971,0.724950884086444,1.0,1.0,2/16,4.39%,HMGA1;H2BC1
prerank,GO_Cellular_Component_2021__cytoplasmic vesicle membrane (GO:0030659),0.3439818770192049,0.8344425792926352,0.7302904564315352,1.0,1.0,7/23,20.18%,CHMP6;RAB4B;RAB24;C5AR1;MVB12A;NCF4;PI4KA
prerank,GO_Cellular_Component_2021__mitochondrial membrane (GO:0031966),-0.3440859928938546,-0.8330813329930568,0.7317073170731707,1.0,1.0,10/22,23.56%,SLC8B1;MRPL41;FZD9;COASY;MRPS34;ATP5F1A;VDAC2;MRPL38;NDUFA3;NDUFA10
prerank,GO_Biological_Process_2021__regulation of intracellular signal transduction (GO:1902531),-0.3291614084975062,-0.8316325852806679,0.7495145631067961,1.0,1.0,9/26,17.57%,TAF6;PRKAA1;AKT1;PTEN;ARAP3;RCN3;MBD3;TAOK2;RHOF
prerank,Reactome_2022__Influenza Infection R-HSA-168255,-0.35289107294075556,-0.8286454067019801,0.7292929292929293,1.0,1.0,1/17,0.30%,CLTA
prerank,GO_Biological_Process_2021__nuclear-transcribed mRNA catabolic process (GO:0000956),-0.33268966343206446,-0.8260503423505638,0.7298969072164948,1.0,1.0,6/23,19.35%,CNOT3;RBM8A;RPS18;RPS7;RPL15;RPSA
prerank,GO_Biological_Process_2021__positive regulation of DNA-binding transcription factor activity (GO:0051091),0.35908462546843023,0.820432853080475,0.7407407407407407,1.0,1.0,2/17,5.52%,UBE2V1;TRIML2
prerank,GO_Biological_Process_2021__positive regulation of programmed cell death (GO:0043068),-0.35662728876751953,-0.8181325679938775,0.7515527950310559,1.0,1.0,4/16,11.28%,FOXL2;CALHM2;FZD9;NCSTN
prerank,Reactome_2022__Organelle Biogenesis And Maintenance R-HSA-1852241,-0.3659016784156285,-0.8172547016978383,0.7377690802348337,1.0,1.0,4/15,22.02%,TRIP11;ATP5F1A;CRTC1;YWHAE
prerank,KEGG_2021_Human__Parkinson disease,-0.3560776013704591,-0.8172208287858146,0.7343096234309623,1.0,1.0,8/17,26.05%,ADRM1;PSMA5;ATP5F1A;VDAC2;NDUFA3;NDUFA10;MAPK8;PRKACG
prerank,GO_Biological_Process_2021__positive regulation of apoptotic process (GO:0043065),-0.3473996561201489,-0.8150117960562635,0.7690721649484537,1.0,1.0,4/18,11.28%,FOXL2;CALHM2;FZD9;NCSTN
prerank,KEGG_2021_Human__Chemokine signaling pathway,0.36161049748501106,0.8140480469636999,0.7380952380952381,1.0,1.0,3/16,12.28%,CXCL14;AKT3;CCL5
prerank,GO_Biological_Process_2021__cellular response to oxygen-containing compound (GO:1901701),-0.34751527414180516,-0.8126205097573899,0.7560975609756098,1.0,1.0,3/18,10.15%,FZD10;FES;AKT1
prerank,GO_Biological_Process_2021__negative regulation of cell population proliferation (GO:0008285),0.3400301567971944,0.8102575131064719,0.7442307692307693,1.0,1.0,6/21,23.98%,HMGA1;PTPRJ;AVPR2;REST;PARP10;STRN
prerank,GO_Cellular_Component_2021__lysosomal membrane (GO:0005765),-0.32840331572998105,-0.8065336084386181,0.7704590818363274,1.0,1.0,3/21,11.28%,CLTA;AP2A1;NCSTN
prerank,Reactome_2022__Innate Immune System R-HSA-168249,0.26426856373105,0.8042229416100967,0.9098039215686274,1.0,1.0,11/78,11.99%,UBE2V1;NFATC3;RAB24;MAPK10;RNASE8;ALOX5;GUSB;CD59;PTPRJ;C5AR1;CD53
prerank,Reactome_2022__Cellular Responses To Stimuli R-HSA-8953897,-0.26211941607291805,-0.803235754898804,0.9294605809128631,1.0,1.0,15/77,19.47%,H2AC20;HSF1;PSMB8;SKP1;HIRA;CDC27;PPP1R15A;AKT1;PSMA5;H2AC4;RPS7;H2BC3;RPL15;RPSA;CRTC1
prerank,Reactome_2022__Cellular Responses To Stress R-HSA-2262752,-0.26211941607291805,-0.803235754898804,0.9294605809128631,1.0,1.0,15/77,19.47%,H2AC20;HSF1;PSMB8;SKP1;HIRA;CDC27;PPP1R15A;AKT1;PSMA5;H2AC4;RPS7;H2BC3;RPL15;RPSA;CRTC1
prerank,Reactome_2022__Meiosis R-HSA-1500620,-0.36179152644419676,-0.8016318286283577,0.758,1.0,1.0,4/15,18.16%,H2AC20;H2AC4;SMC3;H2BC3
prerank,KEGG_2021_Human__C-type lectin receptor signaling pathway,0.36621405111512656,0.7989700073760987,0.7469879518072289,1.0,1.0,3/15,11.81%,NFATC3;MAPK10;AKT3
prerank,GO_Biological_Process_2021__positive regulation of intracellular signal transduction (GO:1902533),0.3236098093472121,0.7939838413060667,0.814663951120163,1.0,1.0,6/26,14.78%,UBE2V1;REL;TRIML2;PTPRJ;CCL5;MIF
prerank,KEGG_2021_Human__Ras signaling pathway,0.35324406250745183,0.7930529674473309,0.7892644135188867,1.0,1.0,3/16,11.81%,REL;MAPK10;AKT3
prerank,GO_Biological_Process_2021__protein polyubiquitination (GO:0000209),0.3132439817826742,0.7891143732707875,0.8396793587174348,1.0,1.0,4/27,5.52%,UBE2V1;RNF187;IRF2BP1;TRIML2
prerank,Reactome_2022__Neutrophil Degranulation R-HSA-6798695,-0.28946355018461234,-0.7889404157952146,0.8434959349593496,1.0,1.0,10/41,20.71%,QSOX1;VCL;DBNL;NCSTN;DOCK2;PSMA5;MGAM;RHOF;KCMF1;VAPA
prerank,GO_Molecular_Function_2021__small GTPase binding (GO:0031267),-0.3543826628654998,-0.7872947838161973,0.7854251012145749,1.0,1.0,3/15,11.93%,TRIP11;ATP6AP1;BRAF
prerank,GO_Molecular_Function_2021__GTPase binding (GO:0051020),-0.3543826628654998,-0.7872947838161973,0.7854251012145749,1.0,1.0,3/15,11.93%,TRIP11;ATP6AP1;BRAF
prerank,Reactome_2022__HDACs Deacetylate Histones R-HSA-3214815,0.3356285248732288,0.7854244072959412,0.8189134808853119,1.0,1.0,5/20,20.53%,H2BC18;H2BC1;GPS2;H3C13;REST
prerank,"Reactome_2022__Platelet Activation, Signaling And Aggregation R-HSA-76002",-0.34058913069233293,-0.784624722836423,0.7877551020408163,1.0,1.0,6/17,18.22%,QSOX1;VCL;AKT1;ADRA2B;PIK3R5;ACTN4
prerank,Reactome_2022__Signaling By Rho GTPases R-HSA-194315,0.27516338109420035,0.7835093732270725,0.9043824701195219,1.0,1.0,6/51,9.20%,ARFGAP2;GNA13;SENP1;H2BC1;DVL3;ARHGAP5
prerank,"Reactome_2022__Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",0.2739864564034965,0.7815426759667952,0.8942115768463074,1.0,1.0,6/52,9.20%,ARFGAP2;GNA13;SENP1;H2BC1;DVL3;ARHGAP5
prerank,KEGG_2021_Human__Oocyte meiosis,-0.33821991358254233,-0.779125271703324,0.8113590263691683,1.0,1.0,8/17,27.18%,SKP1;CDC27;SMC3;PPP3R2;YWHAE;PPP2R5C;PRKACG;MOS
prerank,GO_Biological_Process_2021__positive regulation of MAPK cascade (GO:0043410),0.33454011628177416,0.7773535921188204,0.8047808764940239,1.0,1.0,5/18,14.78%,PTPRJ;C5AR1;CCL5;EZH2;MIF
prerank,Reactome_2022__Metabolism R-HSA-1430728,-0.2407931136349372,-0.7754002743972096,0.979296066252588,1.0,1.0,21/103,19.35%,PSMB8;B3GAT3;FUT4;MAP4K2;SEC24C;CERS2;COASY;UPP1;AKT1;PTEN;ARF3;MED25;PSMA5;PHKG2;ATP5F1A;RPS7;PIK3R5;GPAT4;RPL15;VDAC2;RPSA
prerank,Reactome_2022__RHO GTPase Cycle R-HSA-9012999,0.30290018649041517,0.7751445724926264,0.8647540983606558,1.0,1.0,4/28,9.20%,ARFGAP2;GNA13;SENP1;ARHGAP5
prerank,GO_Biological_Process_2021__peptidyl-serine phosphorylation (GO:0018105),0.3417257831671332,0.7743998240746672,0.7848605577689243,1.0,1.0,1/17,0.18%,MAST3
prerank,Reactome_2022__Mitotic Metaphase And Anaphase R-HSA-2555396,0.3400471841039393,0.772722839485307,0.7865612648221344,1.0,1.0,3/18,10.80%,CHMP6;PDS5A;CDC26
prerank,Reactome_2022__Mitotic Anaphase R-HSA-68882,0.3400471841039393,0.772722839485307,0.7865612648221344,1.0,1.0,3/18,10.80%,CHMP6;PDS5A;CDC26
prerank,Reactome_2022__Metabolism Of RNA R-HSA-8953854,-0.2735911274503361,-0.7681257832761591,0.9063136456211812,1.0,1.0,8/42,19.35%,CNOT3;PSMB8;AKT1;RBM8A;PSMA5;RPS7;RPL15;RPSA
prerank,Reactome_2022__Metabolism Of Lipids R-HSA-556833,0.28737478864198773,0.7658826694073047,0.8944337811900192,1.0,1.0,12/38,23.74%,KRTAP11-1;PIP4P1;ALOX5;CHD9;GPS2;ARSA;INPPL1;PI4KA;PITPNM1;ABCD1;CERS1;HEXA
prerank,GO_Cellular_Component_2021__intracellular organelle lumen (GO:0070013),-0.2792531609446721,-0.7644935268719019,0.8949579831932774,1.0,1.0,5/36,9.38%,QSOX1;VCL;DBNL;GPI;COASY
prerank,GO_Biological_Process_2021__ubiquitin-dependent protein catabolic process (GO:0006511),0.30879937887294034,0.7644540346542074,0.8275193798449613,1.0,1.0,11/27,21.25%,RNF187;RNF40;CDC26;FAF1;MVB12A;ANAPC15;KLHL15;MIB1;ARIH1;ANKIB1;ANAPC11
prerank,Reactome_2022__SARS-CoV-2-host Interactions R-HSA-9705683,0.3085939638887197,0.7629848867252773,0.863013698630137,1.0,1.0,4/24,17.92%,UBE2V1;AKT3;RPS10;MAP1LC3B
prerank,Reactome_2022__Separation Of Sister Chromatids R-HSA-2467813,-0.3394234686232143,-0.7617649090885454,0.8222222222222222,1.0,1.0,4/15,17.09%,PSMB8;CDC27;PSMA5;SMC3
prerank,GO_Biological_Process_2021__neutrophil activation involved in immune response (GO:0002283),-0.2736423455879997,-0.7598908927407745,0.9198396793587175,1.0,1.0,9/45,17.57%,QSOX1;VCL;DBNL;GPI;NCSTN;DOCK2;PSMA5;MGAM;RHOF
prerank,GO_Biological_Process_2021__neutrophil mediated immunity (GO:0002446),-0.2736423455879997,-0.7598908927407745,0.9198396793587175,1.0,1.0,9/45,17.57%,QSOX1;VCL;DBNL;GPI;NCSTN;DOCK2;PSMA5;MGAM;RHOF
prerank,GO_Biological_Process_2021__neutrophil degranulation (GO:0043312),-0.2736423455879997,-0.7598908927407745,0.9198396793587175,1.0,1.0,9/45,17.57%,QSOX1;VCL;DBNL;GPI;NCSTN;DOCK2;PSMA5;MGAM;RHOF
prerank,GO_Biological_Process_2021__cellular macromolecule biosynthetic process (GO:0034645),0.30134641457388534,0.7582129070419684,0.8667953667953668,1.0,1.0,9/26,24.69%,PTMS;MRPL28;RPS10;NFKBIB;CLSPN;POLR2E;RPS14;MRPS12;XAB2
prerank,KEGG_2021_Human__Tuberculosis,0.3147245754518423,0.757781329463539,0.8399209486166008,1.0,1.0,3/20,11.81%,IL10RB;MAPK10;AKT3
prerank,Reactome_2022__Interferon Signaling R-HSA-913531,-0.3312476349843761,-0.7567129398102656,0.8336673346693386,1.0,1.0,1/15,2.43%,PSMB8
prerank,GO_Biological_Process_2021__nervous system development (GO:0007399),-0.29918348912253995,-0.7560395610974711,0.8806584362139918,1.0,1.0,4/23,12.52%,DBNL;FZD9;PTEN;BTBD2
prerank,GO_Molecular_Function_2021__olfactory receptor activity (GO:0004984),-0.23863072134563107,-0.7502756819036783,0.9915074309978769,1.0,1.0,20/93,22.26%,OR6S1;OR5M10;OR6V1;OR5AU1;OR10A4;OR5K2;OR5B17;OR14A16;OR5B21;OR1L1;OR10G9;OR5H15;OR51Q1;OR1E2;OR10Q1;OR5F1;OR5AP2;OR14C36;OR10G8;OR10J3
prerank,Reactome_2022__DNA Repair R-HSA-73894,0.2914225260120317,0.7469546583588577,0.8752475247524752,1.0,1.0,9/28,24.69%,MCRS1;H2BC1;COPS6;ERCC6;INO80D;CLSPN;POLR2E;FANCL;XAB2
prerank,GO_Biological_Process_2021__peptidyl-serine modification (GO:0018209),0.3254565063604134,0.7462264825088656,0.8303393213572854,1.0,1.0,1/18,0.18%,MAST3
prerank,Reactome_2022__PIP3 Activates AKT Signaling R-HSA-1257604,-0.3083805660917789,-0.7446393764563968,0.8773784355179705,1.0,1.0,4/21,14.72%,PSMB8;AKT1;PTEN;PSMA5
prerank,KEGG_2021_Human__Systemic lupus erythematosus,-0.26803498050467317,-0.7444152167202249,0.9439655172413793,1.0,1.0,10/43,19.58%,H2AC20;H3C3;H2AC16;H2AC8;H2AC4;H2BC7;H4C14;H2BC3;ACTN4;H2AC17
prerank,KEGG_2021_Human__Hepatitis B,0.32292141946782343,0.7397166497587442,0.8635437881873728,1.0,1.0,3/18,11.81%,NFATC3;MAPK10;AKT3
prerank,GO_Biological_Process_2021__protein modification by small protein removal (GO:0070646),0.3056161730204558,0.7387501865351728,0.8872180451127819,1.0,1.0,7/22,19.64%,MCRS1;SENP1;USP19;COPS6;OTUD5;INO80D;CLSPN
prerank,Reactome_2022__Programmed Cell Death R-HSA-5357801,-0.3053609905758313,-0.7361279066688942,0.8836206896551724,1.0,1.0,4/20,14.72%,PSMB8;DBNL;AKT1;PSMA5
prerank,GO_Biological_Process_2021__apoptotic process (GO:0006915),-0.3040542556503614,-0.7318756062216416,0.8921775898520085,1.0,1.0,6/20,17.03%,ADAM15;PPP1R15A;AKT1;CDK11B;TAOK2;BRAT1
prerank,Reactome_2022__Keratinization R-HSA-6805567,-0.24398404755663902,-0.7292779993646207,0.974155069582505,1.0,1.0,7/67,15.25%,KRTAP2-3;KRTAP19-3;KRTAP10-1;KRTAP10-2;KRTAP4-4;KRTAP1-5;KRTAP10-3
prerank,KEGG_2021_Human__Epstein-Barr virus infection,-0.3117170020152075,-0.7278284333044195,0.8765182186234818,1.0,1.0,3/18,10.62%,ADRM1;AKT1;MAP3K14
prerank,KEGG_2021_Human__Alcoholism,-0.253474663852475,-0.7165207174906086,0.9755011135857461,1.0,1.0,10/52,19.58%,H2AC20;H3C3;H2AC16;BRAF;H2AC8;H2AC4;H2BC7;H4C14;H2BC3;H2AC17
prerank,GO_Molecular_Function_2021__tubulin binding (GO:0015631),0.3072563893664765,0.7144002892716204,0.8890977443609023,1.0,1.0,4/18,17.92%,OPA1;NDRG1;TRAPPC14;MAP1LC3B
prerank,KEGG_2021_Human__Neutrophil extracellular trap formation,0.2543789261593749,0.7134458661279323,0.9744094488188977,1.0,1.0,8/50,13.23%,H2BC18;H2BC1;H3C4;H3C8;C5AR1;H3C1;AKT3;H4C8
prerank,KEGG_2021_Human__Coronavirus disease,0.28076760890625646,0.7109299948608149,0.918,1.0,1.0,4/26,18.87%,MAPK10;C5AR1;RPS10;NFKBIB
prerank,KEGG_2021_Human__Diabetic cardiomyopathy,-0.300500631126402,-0.7098274286319732,0.9110169491525424,1.0,1.0,9/19,25.99%,MPC1L;AKT1;PTEN;ATP5F1A;VDAC2;NDUFA3;NDUFA10;PRKCD;MAPK8
prerank,Reactome_2022__ESR-mediated Signaling R-HSA-8939211,-0.27283075615514774,-0.7092910082335073,0.9598393574297188,1.0,1.0,6/28,18.16%,H2AC20;AXIN1;AKT1;H2AC4;SMC3;H2BC3
prerank,Reactome_2022__M Phase R-HSA-68886,0.2677203847874206,0.7074137300323814,0.9500959692898272,1.0,1.0,3/35,4.69%,CHMP6;H2BC1;PDS5A
prerank,Reactome_2022__Intracellular Signaling By Second Messengers R-HSA-9006925,-0.2826940144733161,-0.7018574969342873,0.9573560767590619,1.0,1.0,4/24,14.72%,PSMB8;AKT1;PTEN;PSMA5
prerank,KEGG_2021_Human__Tight junction,0.3061479809249821,0.6967459573495964,0.9013806706114399,1.0,1.0,2/17,12.94%,MAPK10;CLDN9
prerank,Reactome_2022__Estrogen-dependent Gene Expression R-HSA-9018519,-0.2791106408555812,-0.6935323397826308,0.9398797595190381,1.0,1.0,5/23,18.16%,H2AC20;AXIN1;H2AC4;SMC3;H2BC3
prerank,Reactome_2022__Signaling By Nuclear Receptors R-HSA-9006931,0.26287793989695063,0.6888103582343035,0.9555125725338491,1.0,1.0,11/31,24.51%,H2BC1;TNRC6B;GPS2;AKT3;USF1;H3C13;GTF2A1;POLR2E;PDHA2;STRN;H3C7
prerank,KEGG_2021_Human__Human immunodeficiency virus 1 infection,0.29348659810663874,0.6874566836400049,0.9289827255278311,1.0,1.0,3/20,11.81%,NFATC3;MAPK10;AKT3
prerank,Reactome_2022__RHO GTPases Activate PKNs R-HSA-5625740,-0.30051104798178496,-0.679908950238649,0.9393939393939394,1.0,1.0,4/16,22.02%,H2AC20;H2AC4;H2BC3;YWHAE
prerank,KEGG_2021_Human__Human T-cell leukemia virus 1 infection,0.2763535896884181,0.6773581710810438,0.928709055876686,1.0,1.0,6/23,16.14%,NFATC3;MAPK10;CDC26;GPS2;AKT3;ZFP36
prerank,GO_Molecular_Function_2021__protein heterodimerization activity (GO:0046982),0.3030816632325268,0.6743484219045063,0.928030303030303,1.0,1.0,5/18,16.91%,PEF1;GPHA2;USF1;MLX;GTF2A1
prerank,Reactome_2022__Mitotic Prophase R-HSA-68875,-0.28583710954827357,-0.6702510953066956,0.957983193277311,1.0,1.0,3/19,18.16%,H2AC20;H2AC4;H2BC3
prerank,KEGG_2021_Human__Necroptosis,0.2618109215553767,0.6652262202714659,0.967741935483871,1.0,1.0,3/28,12.05%,CHMP6;MAPK10;FAF1
prerank,KEGG_2021_Human__Glucagon signaling pathway,-0.2884346338015617,-0.6619381949040067,0.9409448818897638,1.0,1.0,4/17,19.41%,PRKAA1;AKT1;PHKG2;PPP3R2
prerank,Reactome_2022__Transcriptional Regulation By Small RNAs R-HSA-5578749,-0.29757119806208493,-0.6567468952528716,0.9285714285714286,1.0,1.0,3/15,18.16%,H2AC20;H2AC4;H2BC3
prerank,Reactome_2022__Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,-0.28347408069801666,-0.6491680712789648,0.9567779960707269,1.0,1.0,4/18,18.16%,H2AC20;CDC27;H2AC4;H2BC3
prerank,KEGG_2021_Human__Prion disease,-0.2722527769704932,-0.6452474766237012,0.9588744588744589,1.0,1.0,10/20,26.05%,ADRM1;PSMA5;ATP5F1A;VDAC2;PPP3R2;NDUFA3;NDUFA10;PRKCD;MAPK8;PRKACG
prerank,GO_Cellular_Component_2021__azurophil granule (GO:0042582),0.2905717340182843,0.638891530948684,0.9596928982725528,1.0,1.0,5/15,26.41%,GUSB;ARSA;HEXA;RAB5C;DYNC1H1
prerank,Reactome_2022__Reproduction R-HSA-1474165,-0.278725942616367,-0.6342149191049532,0.970703125,1.0,1.0,4/16,18.16%,H2AC20;H2AC4;SMC3;H2BC3
prerank,GO_Cellular_Component_2021__cullin-RING ubiquitin ligase complex (GO:0031461),-0.28368515435229547,-0.6336616849390408,0.9679358717434869,1.0,1.0,4/15,16.32%,SKP1;CDC27;FBH1;DMAC2
prerank,Reactome_2022__G Alpha (I) Signaling Events R-HSA-418594,-0.26533945476472437,-0.632377603587434,0.975609756097561,1.0,1.0,3/20,15.49%,RGS3;ADRA2B;PDE4D
prerank,GO_Cellular_Component_2021__organelle inner membrane (GO:0019866),-0.28168164963191056,-0.6293097255937442,0.9647749510763209,1.0,1.0,7/15,23.56%,SLC8B1;MRPL41;MRPS34;ATP5F1A;MRPL38;NDUFA3;NDUFA10
prerank,Reactome_2022__Cell Cycle Checkpoints R-HSA-69620,-0.25040227098375,-0.6183572954184466,0.9957537154989384,1.0,1.0,4/24,18.16%,PSMB8;CDC27;PSMA5;H2BC3
prerank,Reactome_2022__Pre-NOTCH Expression And Processing R-HSA-1912422,0.26492772839146017,0.5997427420500494,0.9876796714579056,1.0,1.0,3/17,16.50%,H2BC1;TNRC6B;H3C13
prerank,GO_Biological_Process_2021__gene expression (GO:0010467),-0.22437665688448416,-0.5996649039103438,0.994059405940594,1.0,1.0,6/33,19.35%,MRPL41;RBM8A;RPS18;RPS7;RPL15;RPSA
prerank,Reactome_2022__Pre-NOTCH Transcription And Translation R-HSA-1912408,0.27191230470357347,0.5994168290217807,0.9714285714285714,1.0,1.0,3/15,16.50%,H2BC1;TNRC6B;H3C13
prerank,GO_Biological_Process_2021__supramolecular fiber organization (GO:0097435),0.2479264257318245,0.5974318317476989,0.9806201550387597,1.0,1.0,5/22,26.41%,H3C1;H3C13;INPPL1;CDC42EP2;DYNC1H1
prerank,Reactome_2022__Epigenetic Regulation Of Gene Expression R-HSA-212165,0.2587627810469331,0.5938852085423568,0.9840637450199203,1.0,1.0,6/17,24.51%,H2BC1;EZH2;ERCC6;H3C13;POLR2E;H3C7
prerank,KEGG_2021_Human__Hepatitis C,-0.23964473850588108,-0.5881293357567107,0.991701244813278,1.0,1.0,2/23,11.93%,AKT1;BRAF
prerank,GO_Biological_Process_2021__cotranslational protein targeting to membrane (GO:0006613),-0.26104947840161297,-0.5853443263957426,0.9857723577235772,1.0,1.0,4/15,19.35%,RPS18;RPS7;RPL15;RPSA
prerank,Reactome_2022__Gene Silencing By RNA R-HSA-211000,0.25316247517635565,0.5790850486625344,0.9821428571428571,0.9980310322776076,1.0,5/17,24.51%,H2BC1;TNRC6B;H3C13;POLR2E;H3C7
prerank,Reactome_2022__Activation Of HOX Genes During Differentiation R-HSA-5619507,-0.25242610585960146,-0.561857299528468,0.9899193548387096,1.0,1.0,3/15,18.16%,H2AC20;H2AC4;H2BC3
prerank,KEGG_2021_Human__Ribosome,-0.23541657745295563,-0.5425308332425397,0.9899193548387096,1.0,1.0,4/17,19.35%,RPS18;RPS7;RPL15;RPSA
prerank,Reactome_2022__Diseases Of Programmed Cell Death R-HSA-9645723,-0.2418376828310169,-0.5380782622202589,0.9938398357289527,1.0,1.0,1/15,1.90%,H2AC20
prerank,Reactome_2022__RHO GTPase Effectors R-HSA-195258,0.2098920008724255,0.5287611310479581,0.998046875,0.9965902712257109,1.0,4/27,19.94%,H2BC1;DVL3;H3C13;NCF4
prerank,Reactome_2022__Influenza Viral RNA Transcription And Replication R-HSA-168273,-0.213587928694692,-0.48648138274623975,1.0,0.9985885673959068,1.0,3/15,19.35%,RPS7;RPL15;RPSA
